employee_id,age,gender,years_at_company,job_role,monthly_income,work-life_balance,job_satisfaction,performance_rating,number_of_promotions,overtime,distance_from_home,education_level,marital_status,number_of_dependents,job_level,company_size,company_tenure,remote_work,leadership_opportunities,innovation_opportunities,company_reputation,employee_recognition,attrition
8902,30,Male,2,Technology,9161,2,2,4,1,Yes,61,High School,Married,3,Entry,Medium,78,No,No,No,1,2,Left
2837,32,Male,15,Technology,8650,2,1,3,2,No,97,Master’s Degree,Single,0,Mid,Medium,24,Yes,No,No,2,3,Left
17479,48,Male,9,Healthcare,7068,3,4,3,2,No,2,Associate Degree,Divorced,1,Mid,Small,82,Yes,No,No,3,2,Stayed
69048,57,Female,35,Education,4727,2,3,2,0,Yes,89,Associate Degree,Single,2,Mid,Large,67,No,No,No,3,1,Left
32065,24,Male,2,Finance,7726,4,3,1,1,No,4,Bachelor’s Degree,Single,1,Entry,Small,77,No,No,No,3,1,Left
44539,37,Male,3,Media,5613,1,2,2,0,Yes,3,Bachelor’s Degree,Married,3,Entry,Medium,56,No,No,Yes,4,1,Left
70040,30,Male,16,Technology,11616,4,4,3,0,No,44,Master’s Degree,Single,1,Senior,Medium,81,Yes,Yes,No,3,2,Stayed
43520,22,Male,11,Media,6179,2,3,4,0,No,43,Bachelor’s Degree,Married,2,Entry,Medium,27,Yes,No,No,3,1,Stayed
33808,53,Male,38,Healthcare,7281,3,4,3,1,Yes,88,Associate Degree,Divorced,0,Mid,Medium,81,No,No,No,1,3,Left
9209,32,Female,10,Education,4495,1,4,3,0,Yes,19,Master’s Degree,Married,1,Entry,Small,56,Yes,No,No,2,2,Left
1289,36,Female,22,Finance,9395,3,4,4,2,Yes,57,High School,Married,1,Entry,Small,75,No,No,No,3,1,Left
9955,35,Female,24,Media,7143,1,4,3,0,Yes,79,Bachelor’s Degree,Married,4,Mid,Large,103,No,No,No,3,3,Stayed
34258,35,Male,13,Education,4475,3,1,3,0,No,68,Master’s Degree,Divorced,2,Entry,Small,53,No,No,Yes,2,2,Left
30316,19,Male,2,Technology,4986,2,4,3,2,No,82,Bachelor’s Degree,Married,2,Entry,Medium,16,No,No,No,3,2,Left
55846,36,Male,26,Media,5424,4,3,3,0,No,16,Bachelor’s Degree,Single,1,Mid,Small,88,No,No,No,1,2,Left
35122,42,Female,5,Finance,10408,3,2,3,1,No,7,Bachelor’s Degree,Divorced,1,Entry,Medium,66,No,No,Yes,2,3,Left
14088,36,Male,13,Media,6168,3,1,3,1,No,69,Associate Degree,Divorced,2,Mid,Medium,28,Yes,No,Yes,1,3,Stayed
12274,44,Female,33,Education,4431,1,4,3,1,Yes,66,Bachelor’s Degree,Married,1,Mid,Small,92,No,No,No,3,1,Left
35544,27,Male,2,Technology,8943,3,3,3,0,Yes,1,High School,Married,0,Mid,Small,23,No,No,No,1,2,Stayed
50508,18,Female,10,Technology,8103,1,2,3,0,No,9,Associate Degree,Single,4,Entry,Medium,21,No,No,No,3,1,Left
7025,31,Male,10,Healthcare,7825,4,3,2,0,No,71,PhD,Married,1,Mid,Medium,54,Yes,No,No,4,1,Stayed
72035,23,Female,6,Technology,8669,2,2,3,1,Yes,31,Associate Degree,Married,1,Entry,Medium,59,Yes,No,No,4,1,Stayed
48951,26,Male,14,Media,5908,2,3,3,1,Yes,24,Master’s Degree,Married,0,Entry,Small,88,Yes,No,No,3,2,Stayed
53904,56,Female,11,Education,5626,3,4,4,1,No,55,Associate Degree,Married,2,Entry,Small,53,Yes,No,Yes,3,1,Left
66917,42,Female,5,Finance,7615,3,4,4,1,Yes,38,Bachelor’s Degree,Married,1,Mid,Large,14,No,Yes,No,1,3,Stayed
11083,50,Female,11,Healthcare,9518,1,3,3,2,No,10,Master’s Degree,Single,4,Senior,Medium,72,No,No,Yes,3,3,Left
59483,36,Male,3,Technology,10874,3,3,4,0,No,98,Associate Degree,Married,0,Entry,Small,69,Yes,No,No,1,1,Stayed
58476,36,Female,11,Media,6137,4,2,3,2,No,39,Bachelor’s Degree,Married,4,Entry,Large,43,Yes,Yes,No,3,1,Stayed
15436,43,Male,23,Technology,10084,2,3,1,0,No,70,Master’s Degree,Divorced,1,Senior,Medium,41,No,No,Yes,1,3,Stayed
31731,21,Female,1,Education,4515,2,4,2,0,No,79,Bachelor’s Degree,Married,2,Entry,Small,26,Yes,No,No,1,4,Left
42243,18,Male,2,Healthcare,9909,2,3,3,0,No,90,Master’s Degree,Married,3,Entry,Small,48,No,No,No,4,3,Left
45881,20,Male,7,Media,5850,4,1,3,1,No,75,Bachelor’s Degree,Married,1,Entry,Large,69,No,No,No,3,3,Stayed
34533,29,Male,20,Technology,10202,2,3,2,1,Yes,31,Associate Degree,Divorced,0,Entry,Medium,32,No,No,Yes,3,2,Left
69079,22,Male,6,Technology,8169,3,3,3,1,Yes,20,Master’s Degree,Married,0,Entry,Medium,26,No,No,No,3,3,Left
54553,40,Female,2,Media,6162,2,2,2,2,No,27,Associate Degree,Married,5,Entry,Medium,7,Yes,No,No,2,2,Stayed
66958,46,Female,17,Finance,7581,3,3,3,0,Yes,55,Master’s Degree,Divorced,0,Mid,Small,71,No,No,No,3,1,Stayed
3419,36,Male,24,Media,5662,3,2,4,0,No,31,Associate Degree,Married,1,Entry,Small,94,Yes,No,No,2,2,Stayed
24987,47,Male,14,Healthcare,8259,1,3,3,0,Yes,63,Associate Degree,Married,1,Mid,Large,23,No,No,No,3,1,Left
24025,43,Male,4,Technology,10595,4,4,2,0,No,11,High School,Divorced,1,Entry,Small,32,No,No,No,4,4,Left
24177,42,Female,4,Finance,10076,3,4,4,0,Yes,26,PhD,Married,4,Entry,Large,15,No,No,No,1,4,Left
54965,34,Female,16,Healthcare,7698,1,2,3,0,No,8,Bachelor’s Degree,Single,0,Entry,Large,62,No,No,No,3,3,Left
13251,19,Male,1,Healthcare,7082,4,3,3,0,No,50,Master’s Degree,Divorced,0,Senior,Large,80,No,No,No,4,2,Stayed
2194,20,Male,3,Technology,10625,3,2,3,4,Yes,40,High School,Married,1,Senior,Small,45,No,No,No,3,1,Stayed
30282,45,Male,20,Healthcare,10881,4,2,4,0,Yes,7,High School,Married,1,Mid,Large,49,No,No,No,1,3,Stayed
46802,23,Male,11,Finance,3684,1,3,3,0,Yes,1,High School,Single,2,Senior,Medium,22,No,No,No,3,3,Left
63277,51,Female,21,Technology,9010,3,3,3,0,No,31,High School,Married,1,Senior,Medium,63,No,No,No,4,2,Stayed
66081,59,Female,45,Technology,9058,3,3,2,0,Yes,88,High School,Married,0,Entry,Small,84,No,No,No,2,3,Stayed
10343,33,Female,12,Healthcare,8713,3,3,3,2,No,1,Bachelor’s Degree,Married,2,Mid,Small,29,No,No,No,2,1,Stayed
65746,30,Male,10,Finance,9618,2,4,4,0,No,55,Associate Degree,Married,0,Mid,Medium,46,No,No,No,3,1,Left
59756,28,Female,20,Healthcare,7766,3,3,3,0,No,82,Associate Degree,Divorced,1,Mid,Medium,52,No,No,No,4,2,Left
31719,21,Male,1,Education,5267,2,2,2,1,Yes,33,High School,Married,1,Entry,Medium,54,No,No,No,2,1,Left
21648,23,Male,15,Technology,9294,2,3,4,3,No,70,Bachelor’s Degree,Married,2,Senior,Medium,47,No,No,No,2,1,Stayed
15292,31,Male,18,Education,4103,2,3,4,0,Yes,63,Associate Degree,Single,2,Mid,Small,57,No,No,No,2,2,Left
9056,34,Male,3,Healthcare,7685,3,2,3,0,No,66,High School,Married,5,Entry,Small,65,No,No,No,2,2,Stayed
11467,45,Male,35,Education,5000,2,3,3,1,No,86,Master’s Degree,Married,4,Entry,Medium,91,No,No,No,3,1,Stayed
15695,48,Male,25,Media,6240,4,3,3,0,No,16,Bachelor’s Degree,Single,0,Mid,Medium,36,Yes,No,Yes,3,1,Stayed
56771,33,Male,4,Media,6688,4,3,3,1,Yes,6,High School,Married,0,Mid,Small,58,Yes,No,No,3,1,Stayed
68060,24,Female,3,Technology,9311,2,4,3,0,Yes,39,Bachelor’s Degree,Married,0,Mid,Medium,64,Yes,No,No,1,3,Left
41885,34,Male,6,Education,4034,3,3,3,2,No,93,Associate Degree,Divorced,0,Mid,Medium,82,No,No,No,1,4,Stayed
32952,43,Male,31,Technology,9726,2,3,1,0,Yes,94,Associate Degree,Single,4,Entry,Medium,33,No,No,No,3,2,Left
1585,45,Female,16,Education,4302,4,3,1,0,No,49,Bachelor’s Degree,Married,3,Mid,Large,39,Yes,No,No,3,1,Stayed
37174,30,Male,10,Healthcare,8315,4,4,3,1,No,89,PhD,Married,2,Senior,Medium,54,Yes,No,Yes,2,2,Stayed
31838,47,Male,36,Finance,9237,3,2,1,1,No,44,Associate Degree,Married,1,Senior,Medium,62,No,No,Yes,2,2,Stayed
35581,56,Female,31,Education,5626,3,1,3,0,No,11,High School,Married,2,Mid,Small,35,No,No,No,1,1,Stayed
1484,42,Male,18,Healthcare,9485,4,3,3,1,No,71,PhD,Married,3,Mid,Small,88,No,No,Yes,1,3,Stayed
58362,44,Male,11,Finance,11736,3,3,4,0,No,54,Bachelor’s Degree,Married,3,Senior,Small,58,Yes,No,No,1,1,Stayed
5976,53,Male,7,Technology,11732,2,3,3,1,Yes,72,Bachelor’s Degree,Married,4,Entry,Medium,64,Yes,No,No,1,2,Stayed
56513,35,Female,5,Finance,10612,3,3,3,2,Yes,33,High School,Married,0,Entry,Medium,79,No,No,No,1,3,Left
62090,21,Male,12,Finance,8720,3,3,3,3,No,44,Bachelor’s Degree,Divorced,0,Entry,Small,81,No,No,No,3,1,Stayed
31149,52,Male,14,Technology,9735,1,3,4,0,Yes,33,Associate Degree,Married,5,Entry,Medium,43,No,No,No,2,2,Left
20693,20,Female,7,Healthcare,8915,3,3,3,0,No,90,Master’s Degree,Married,5,Entry,Medium,71,No,No,No,1,1,Left
8601,50,Female,29,Education,4711,1,4,3,2,No,19,Associate Degree,Single,0,Senior,Medium,67,No,No,No,2,1,Stayed
61723,48,Male,33,Technology,11530,3,3,3,0,No,20,Bachelor’s Degree,Married,3,Entry,Medium,98,No,No,No,2,1,Stayed
70657,30,Female,1,Media,6710,2,3,3,1,No,11,Master’s Degree,Married,4,Senior,Medium,74,Yes,No,Yes,1,4,Stayed
44848,20,Female,3,Education,4764,2,4,3,0,No,63,Associate Degree,Married,0,Mid,Large,17,No,No,No,1,1,Left
65613,57,Male,33,Education,4061,2,4,4,0,No,56,Master’s Degree,Married,2,Mid,Large,40,No,No,Yes,3,3,Left
59807,49,Female,13,Technology,8515,1,3,3,0,No,41,Associate Degree,Married,3,Senior,Large,35,No,No,No,3,3,Stayed
30665,34,Female,23,Technology,11099,3,3,4,1,Yes,48,Bachelor’s Degree,Married,1,Mid,Small,40,No,No,No,2,2,Left
54920,54,Male,2,Healthcare,7438,3,2,4,0,Yes,55,High School,Married,2,Mid,Small,24,No,No,No,2,1,Left
48113,34,Male,11,Technology,9551,2,3,3,0,No,25,Bachelor’s Degree,Single,1,Entry,Small,64,No,No,No,2,1,Left
3602,30,Female,12,Technology,9630,3,4,3,0,Yes,16,Associate Degree,Married,1,Senior,Large,20,No,No,No,1,1,Stayed
28911,54,Female,5,Media,6590,3,4,3,1,No,94,Bachelor’s Degree,Married,3,Entry,Medium,68,No,No,No,4,1,Stayed
70154,21,Female,12,Technology,9584,4,3,3,0,No,34,Bachelor’s Degree,Married,4,Entry,Large,64,No,No,Yes,4,3,Stayed
61989,39,Male,10,Healthcare,8022,3,1,3,0,No,98,Bachelor’s Degree,Married,3,Mid,Small,41,No,No,No,3,1,Stayed
61880,52,Female,33,Healthcare,9442,1,4,4,0,Yes,53,Bachelor’s Degree,Divorced,3,Mid,Large,81,No,No,No,3,1,Stayed
22664,34,Female,2,Education,2931,4,2,3,1,No,15,Master’s Degree,Married,1,Mid,Large,36,Yes,No,No,2,3,Stayed
64121,25,Male,2,Education,4348,2,2,3,0,No,54,High School,Divorced,0,Senior,Medium,68,No,Yes,No,2,2,Stayed
54210,42,Female,27,Technology,9168,2,3,2,0,Yes,46,Master’s Degree,Divorced,0,Senior,Medium,43,No,No,No,3,1,Stayed
16444,30,Female,15,Healthcare,10397,3,3,3,0,No,66,Bachelor’s Degree,Divorced,5,Mid,Medium,30,No,No,No,3,3,Stayed
23944,46,Female,14,Education,4324,3,3,3,0,Yes,27,Associate Degree,Single,5,Entry,Medium,80,Yes,No,No,3,1,Left
52051,48,Female,33,Finance,6510,3,3,3,2,No,10,Associate Degree,Single,1,Mid,Small,70,No,No,No,2,1,Left
44582,51,Male,24,Education,5040,2,2,2,0,No,96,Master’s Degree,Single,2,Entry,Medium,45,No,No,No,3,2,Left
31305,47,Female,27,Finance,7905,3,3,4,0,No,12,High School,Single,2,Entry,Small,59,Yes,No,No,3,3,Stayed
16324,43,Male,11,Healthcare,7737,2,3,3,1,Yes,78,Master’s Degree,Married,2,Mid,Medium,29,No,No,No,3,3,Stayed
39796,29,Male,11,Technology,9243,2,3,3,1,Yes,49,Associate Degree,Married,0,Mid,Large,77,No,Yes,No,2,3,Stayed
74268,33,Female,3,Healthcare,9948,2,3,3,0,No,36,Associate Degree,Married,0,Mid,Medium,56,No,No,No,3,1,Left
36118,34,Female,26,Education,5209,1,2,1,1,No,9,Associate Degree,Single,1,Mid,Large,71,No,No,No,3,3,Left
26847,50,Male,14,Technology,7752,2,2,4,0,No,48,Master’s Degree,Married,0,Senior,Medium,50,No,No,No,3,2,Stayed
71062,33,Female,4,Education,5926,3,2,3,0,Yes,93,Bachelor’s Degree,Married,2,Entry,Small,11,Yes,No,No,3,3,Stayed
12419,23,Female,11,Healthcare,6931,3,3,2,1,No,3,Associate Degree,Divorced,0,Mid,Small,55,No,No,No,3,3,Left
1524,49,Female,26,Media,6086,2,3,3,0,No,89,High School,Married,1,Mid,Small,62,No,No,No,3,2,Stayed
54915,27,Male,18,Technology,8985,2,3,3,0,Yes,51,Master’s Degree,Married,1,Entry,Medium,74,No,No,No,2,1,Left
14635,27,Male,13,Media,5526,4,3,2,0,No,33,High School,Married,5,Entry,Medium,50,No,No,No,2,2,Stayed
60533,40,Male,10,Media,6964,3,2,4,0,Yes,96,Bachelor’s Degree,Married,1,Senior,Medium,85,No,No,Yes,2,3,Stayed
6743,31,Female,23,Finance,7581,1,2,3,0,No,5,High School,Divorced,4,Entry,Large,73,No,No,No,1,1,Stayed
12358,49,Male,6,Healthcare,9551,1,3,3,0,No,11,Bachelor’s Degree,Single,1,Senior,Large,66,No,No,No,3,2,Stayed
58376,54,Female,8,Healthcare,7672,1,4,3,3,No,79,PhD,Single,3,Mid,Small,77,No,No,No,3,1,Stayed
17699,48,Female,31,Technology,10061,1,3,3,3,No,82,PhD,Single,0,Entry,Medium,47,No,No,Yes,3,2,Stayed
52172,39,Female,28,Media,5717,4,1,3,2,Yes,16,High School,Married,0,Mid,Medium,54,No,No,No,2,3,Left
20173,57,Female,15,Healthcare,6060,2,2,1,2,No,59,Associate Degree,Married,1,Mid,Small,46,No,No,No,3,1,Left
9622,37,Male,10,Media,5812,1,2,4,0,Yes,3,Master’s Degree,Married,3,Entry,Large,51,No,No,No,4,1,Left
3345,19,Female,10,Healthcare,10277,3,4,4,0,Yes,44,Master’s Degree,Married,0,Senior,Medium,59,No,No,No,4,2,Stayed
13362,40,Male,15,Education,3584,2,3,3,0,Yes,29,Bachelor’s Degree,Married,1,Senior,Small,70,No,No,No,1,2,Stayed
14042,27,Male,1,Education,4595,1,4,1,0,No,49,High School,Divorced,0,Mid,Large,63,Yes,No,No,2,1,Left
2681,58,Female,37,Education,2747,4,3,3,1,No,74,Associate Degree,Married,0,Entry,Small,114,Yes,No,No,3,2,Left
64823,59,Male,36,Education,4831,2,4,3,3,No,49,Master’s Degree,Married,4,Entry,Small,41,No,No,No,3,3,Stayed
15714,38,Male,20,Education,4678,2,3,3,1,No,73,Associate Degree,Married,0,Entry,Medium,84,No,No,No,2,1,Left
6269,35,Male,6,Technology,9428,3,3,3,2,No,8,Bachelor’s Degree,Married,1,Mid,Medium,65,Yes,No,Yes,3,1,Stayed
67972,39,Female,21,Media,6629,3,4,4,0,Yes,77,Bachelor’s Degree,Single,0,Mid,Small,76,No,Yes,No,3,2,Stayed
58191,46,Male,5,Finance,9698,3,3,2,2,Yes,13,Bachelor’s Degree,Single,1,Entry,Medium,71,No,No,No,4,3,Left
60310,53,Male,29,Healthcare,6837,2,3,4,0,Yes,40,Bachelor’s Degree,Single,0,Mid,Medium,79,No,No,Yes,3,2,Left
57019,45,Male,19,Media,6075,2,2,3,2,No,81,High School,Married,4,Mid,Medium,53,No,No,Yes,3,2,Stayed
19294,36,Female,8,Finance,6366,3,2,3,3,No,47,Master’s Degree,Single,3,Entry,Medium,67,Yes,No,No,2,2,Stayed
57606,18,Female,7,Technology,9282,3,3,3,1,No,61,Master’s Degree,Married,1,Entry,Small,54,No,No,No,3,1,Left
74471,52,Female,35,Technology,8348,2,4,2,1,Yes,6,High School,Married,0,Entry,Large,80,No,No,No,2,3,Left
28084,40,Male,14,Education,4522,2,2,3,1,No,22,Associate Degree,Single,1,Entry,Medium,58,No,No,No,3,1,Left
4022,50,Male,40,Finance,10726,2,3,4,0,Yes,96,Bachelor’s Degree,Single,1,Entry,Large,70,No,No,No,2,2,Left
58143,26,Male,3,Media,6436,2,3,4,1,Yes,4,Master’s Degree,Single,2,Entry,Medium,38,No,No,Yes,2,3,Left
39013,31,Female,12,Education,4811,2,2,2,2,No,64,High School,Divorced,0,Mid,Large,19,No,No,No,3,3,Left
6632,27,Female,10,Technology,9761,2,4,2,2,Yes,92,High School,Married,1,Senior,Medium,31,No,No,No,2,3,Stayed
65183,24,Female,12,Healthcare,8445,2,1,3,1,Yes,62,Bachelor’s Degree,Married,2,Entry,Large,91,No,No,No,2,1,Left
65284,57,Male,21,Finance,9575,1,2,2,3,No,80,Bachelor’s Degree,Divorced,6,Mid,Medium,97,No,Yes,No,2,2,Stayed
4209,47,Male,31,Education,5820,3,3,3,3,No,67,Master’s Degree,Divorced,0,Mid,Small,60,No,No,Yes,3,3,Stayed
40389,20,Male,5,Education,4972,3,4,3,1,No,70,High School,Single,0,Senior,Medium,42,No,No,No,1,1,Left
1175,29,Male,5,Finance,4485,3,3,2,0,Yes,31,High School,Married,1,Senior,Medium,42,Yes,No,Yes,3,2,Stayed
4901,40,Male,9,Education,4903,4,2,3,0,No,67,PhD,Single,5,Senior,Large,73,Yes,No,No,2,2,Stayed
31186,35,Female,14,Technology,6418,2,3,3,1,No,56,Bachelor’s Degree,Married,1,Entry,Small,76,Yes,No,No,3,2,Stayed
1174,40,Female,13,Education,3044,2,3,3,0,No,59,Bachelor’s Degree,Married,2,Entry,Medium,16,No,No,Yes,3,3,Stayed
23317,38,Female,21,Media,4937,3,3,3,0,Yes,93,Master’s Degree,Married,1,Mid,Medium,45,No,No,No,2,3,Left
8364,55,Male,31,Healthcare,10065,3,4,3,0,No,42,Master’s Degree,Married,1,Mid,Medium,52,No,No,No,3,1,Stayed
28219,21,Male,8,Healthcare,8559,3,2,3,1,No,19,Bachelor’s Degree,Married,0,Senior,Medium,85,No,Yes,No,3,2,Stayed
70898,45,Female,6,Technology,9067,4,2,4,0,Yes,10,High School,Single,1,Mid,Small,72,Yes,No,No,3,3,Stayed
63946,58,Male,13,Media,6388,2,3,3,2,No,85,Bachelor’s Degree,Married,0,Mid,Small,32,No,No,No,2,1,Left
73442,48,Male,28,Education,4516,2,4,3,0,Yes,44,Master’s Degree,Married,2,Entry,Medium,85,No,No,No,3,1,Stayed
68940,20,Female,5,Technology,7487,1,3,4,1,Yes,8,Associate Degree,Married,1,Entry,Medium,53,No,No,Yes,3,1,Left
73117,32,Male,5,Media,6094,3,3,3,3,No,71,Associate Degree,Divorced,2,Senior,Small,73,No,No,No,1,2,Stayed
67726,23,Male,5,Technology,8398,3,2,3,2,Yes,41,Associate Degree,Single,0,Entry,Small,40,No,No,No,2,1,Left
6526,51,Female,24,Finance,9402,4,4,4,1,No,17,High School,Single,3,Senior,Medium,42,No,No,Yes,2,1,Stayed
37025,55,Male,37,Media,5245,3,4,3,1,Yes,66,Associate Degree,Single,0,Entry,Medium,80,No,No,No,3,2,Left
17965,44,Female,6,Media,6819,2,2,3,0,No,47,Associate Degree,Divorced,6,Entry,Medium,36,No,No,Yes,3,1,Left
25594,30,Female,8,Finance,11166,3,3,4,1,No,33,Master’s Degree,Single,0,Senior,Medium,51,No,No,No,3,1,Left
50084,38,Male,17,Education,4769,1,3,3,0,No,21,High School,Married,4,Mid,Medium,33,No,No,No,3,1,Stayed
49782,51,Female,30,Healthcare,8367,1,2,2,1,No,86,Bachelor’s Degree,Married,1,Mid,Medium,69,No,No,Yes,1,2,Left
58355,19,Male,4,Finance,10197,2,3,3,0,Yes,47,Bachelor’s Degree,Married,0,Mid,Medium,46,No,No,No,4,1,Stayed
72621,29,Female,18,Technology,10477,3,1,4,3,No,86,Master’s Degree,Married,3,Mid,Small,61,Yes,No,No,3,2,Stayed
20852,55,Male,40,Technology,11350,2,3,3,1,No,76,Associate Degree,Married,2,Mid,Large,101,No,No,No,2,1,Left
65137,55,Female,43,Media,5076,4,4,4,0,No,16,Associate Degree,Married,3,Mid,Large,120,No,No,No,1,3,Left
29839,28,Female,3,Healthcare,8664,4,4,4,0,No,71,High School,Married,4,Mid,Small,49,No,No,No,3,4,Left
57777,20,Male,3,Technology,11645,3,3,3,1,No,63,PhD,Married,0,Entry,Large,52,No,No,No,3,3,Stayed
22676,23,Female,5,Technology,9456,4,3,3,3,No,69,Associate Degree,Married,1,Senior,Medium,67,No,No,No,2,3,Stayed
48089,47,Female,14,Technology,7873,3,2,2,0,Yes,18,Master’s Degree,Married,2,Entry,Large,80,No,No,Yes,3,1,Stayed
35966,37,Male,9,Healthcare,8146,2,3,2,0,Yes,61,Bachelor’s Degree,Divorced,6,Mid,Small,73,No,No,No,3,1,Stayed
16871,21,Male,10,Technology,6901,4,2,2,2,No,50,Bachelor’s Degree,Married,5,Mid,Medium,80,Yes,No,No,4,4,Stayed
27393,24,Female,13,Healthcare,8523,2,3,4,2,No,3,Associate Degree,Married,2,Entry,Medium,40,No,Yes,No,1,1,Left
37543,48,Male,12,Healthcare,6913,4,4,4,2,No,14,High School,Divorced,3,Entry,Small,25,No,No,No,3,1,Stayed
27657,24,Female,7,Technology,9508,3,1,3,1,No,61,Master’s Degree,Married,1,Mid,Small,60,No,No,No,3,1,Stayed
49794,23,Male,3,Media,5664,4,3,4,1,No,50,Bachelor’s Degree,Married,2,Entry,Medium,82,Yes,No,Yes,2,3,Stayed
27480,53,Female,2,Technology,9378,2,2,3,0,Yes,33,High School,Divorced,0,Mid,Large,60,No,No,No,3,1,Stayed
41729,18,Female,1,Education,3355,3,4,1,0,Yes,12,Bachelor’s Degree,Single,1,Mid,Small,42,No,No,No,3,3,Left
15515,30,Female,6,Healthcare,7183,1,2,3,0,Yes,49,Associate Degree,Married,1,Entry,Medium,64,Yes,No,No,3,1,Left
41378,45,Female,26,Education,4976,4,4,3,0,No,22,High School,Single,1,Entry,Small,34,No,No,No,1,3,Left
3011,56,Female,12,Education,4509,2,3,2,0,Yes,53,Bachelor’s Degree,Divorced,0,Mid,Medium,76,No,No,No,3,1,Left
36478,55,Male,40,Finance,6675,3,3,3,0,No,75,Bachelor’s Degree,Divorced,4,Mid,Large,85,No,No,Yes,1,4,Stayed
60024,29,Male,16,Education,3575,2,3,4,1,No,7,Bachelor’s Degree,Married,2,Entry,Small,22,No,Yes,Yes,1,1,Left
36205,39,Male,3,Finance,9693,4,3,3,1,No,84,Associate Degree,Married,1,Senior,Medium,44,Yes,No,No,4,1,Stayed
21074,42,Female,6,Education,4826,4,3,3,0,Yes,8,Master’s Degree,Single,2,Mid,Medium,25,No,No,No,3,3,Left
50568,57,Male,1,Healthcare,7833,2,4,4,2,No,7,Master’s Degree,Married,1,Entry,Large,69,No,Yes,Yes,3,3,Stayed
4246,41,Female,24,Finance,13699,4,1,2,0,No,90,Bachelor’s Degree,Single,1,Senior,Small,68,Yes,No,No,2,1,Stayed
64296,30,Female,6,Education,5777,4,3,3,1,No,68,High School,Married,1,Senior,Medium,81,No,No,No,3,1,Stayed
53668,35,Male,20,Media,5345,1,3,3,2,No,16,High School,Married,1,Mid,Small,87,No,No,No,1,1,Stayed
27563,23,Male,11,Media,6503,3,4,3,2,No,38,Bachelor’s Degree,Married,4,Entry,Medium,73,No,No,No,2,1,Stayed
27071,36,Female,8,Education,5064,3,4,4,2,No,2,Bachelor’s Degree,Married,4,Mid,Medium,55,No,No,No,3,2,Stayed
64734,38,Male,18,Media,5277,4,4,3,0,No,87,Associate Degree,Married,2,Entry,Medium,35,No,No,No,3,3,Left
48840,41,Male,33,Technology,9821,2,3,2,0,No,87,Bachelor’s Degree,Married,2,Entry,Small,62,No,No,No,2,2,Left
51146,52,Female,13,Finance,9866,3,4,4,0,No,57,Master’s Degree,Married,4,Mid,Small,20,No,No,No,3,2,Stayed
54066,45,Male,33,Technology,8383,1,3,4,3,No,69,Bachelor’s Degree,Married,1,Entry,Medium,41,No,Yes,No,3,2,Left
73944,28,Male,4,Healthcare,7007,2,2,3,1,No,1,Master’s Degree,Married,2,Mid,Small,22,No,No,No,2,2,Left
16696,38,Male,26,Education,5068,3,3,4,1,No,56,High School,Married,1,Entry,Large,100,No,No,No,4,1,Stayed
15183,25,Male,7,Education,5143,1,3,3,2,No,8,Bachelor’s Degree,Single,0,Mid,Large,39,No,No,No,1,1,Left
44284,47,Female,22,Finance,7245,2,3,2,0,No,86,PhD,Single,1,Senior,Medium,100,No,No,No,1,1,Stayed
64065,38,Female,17,Healthcare,9233,1,4,3,2,Yes,4,Bachelor’s Degree,Divorced,0,Senior,Medium,53,No,No,No,3,2,Stayed
74463,32,Male,7,Healthcare,10399,3,2,3,0,No,29,Bachelor’s Degree,Single,2,Mid,Medium,36,No,No,No,3,2,Stayed
7707,59,Female,11,Education,4909,3,3,3,4,Yes,94,High School,Married,1,Mid,Medium,55,No,No,No,3,2,Stayed
14965,44,Male,36,Technology,6369,1,3,3,2,Yes,38,Master’s Degree,Married,2,Mid,Small,91,Yes,No,No,3,3,Stayed
54652,54,Male,22,Education,4832,1,4,1,0,No,72,Bachelor’s Degree,Married,0,Mid,Small,56,No,No,No,3,3,Left
51082,18,Female,6,Healthcare,8848,3,4,2,2,Yes,75,Associate Degree,Single,4,Entry,Medium,7,No,No,No,3,1,Left
41293,42,Male,10,Finance,6751,2,1,1,0,No,21,Master’s Degree,Married,2,Mid,Medium,87,No,No,Yes,2,1,Left
65655,37,Female,6,Education,4203,3,3,1,0,No,91,PhD,Single,3,Senior,Medium,47,No,No,No,3,1,Stayed
58674,57,Male,21,Technology,9797,3,4,4,0,No,7,Master’s Degree,Single,0,Entry,Medium,87,No,No,No,3,1,Stayed
43790,34,Female,23,Technology,11257,2,4,2,0,No,74,High School,Married,0,Mid,Medium,26,No,No,No,1,1,Left
63900,24,Female,16,Education,3833,3,3,3,2,Yes,72,PhD,Single,1,Mid,Medium,74,No,No,Yes,3,1,Left
12284,24,Male,12,Technology,14028,3,3,3,3,No,6,Associate Degree,Married,2,Entry,Small,19,No,No,Yes,3,2,Stayed
20207,36,Male,1,Technology,7300,2,1,1,1,Yes,40,High School,Married,0,Mid,Medium,49,No,No,No,3,1,Left
1060,58,Male,38,Technology,7135,2,4,3,0,No,42,Master’s Degree,Married,4,Mid,Small,84,No,No,No,3,3,Stayed
59666,24,Female,6,Media,6291,2,3,3,1,No,55,Bachelor’s Degree,Married,0,Entry,Small,17,No,No,No,3,2,Left
63068,37,Male,22,Healthcare,8584,1,3,1,3,No,93,Master’s Degree,Married,0,Entry,Small,73,No,No,No,4,1,Stayed
